recommendationid,Polarity,Subjectivity,NLTK_Compound,Sentiment_Label
210690161,0.2,0.3,0.0,Neutral
210686924,0.2785714285714286,0.5928571428571429,0.5106,Positive
210679466,0.039076246334310845,0.49656239817530146,0.9723,Positive
210669461,0.5,0.5,0.4404,Positive
210656064,0.25,0.75,0.0,Neutral
210648787,-0.16666666666666666,0.6333333333333333,-0.1406,Negative
210646024,0.3666666666666667,0.5666666666666667,0.872,Positive
210645948,0.5,0.5,0.5927,Positive
210645824,0.09738645091467675,0.4126466275659823,0.9961,Positive
210637075,0.5,0.75,0.7899,Positive
210618889,0.5,0.55,0.8689,Positive
210614268,0.0,0.0,0.0,Neutral
210613763,-0.08166666666666668,0.5033333333333333,0.5932,Positive
210607737,0.4666666666666666,0.6,0.891,Positive
210603029,0.175,0.535,0.912,Positive
210596131,-0.7,0.7,-0.5423,Negative
210594881,0.19999999999999998,0.95,0.431,Positive
210584671,0.024999999999999994,0.45,0.4404,Positive
210557583,0.13333333333333336,0.7222222222222222,0.2732,Positive
210544115,0.06333333333333332,0.5433333333333333,0.9827,Positive
210539660,-0.1,0.35000000000000003,0.3612,Positive
210525925,0.25,0.5,0.0,Neutral
210506813,0.0,0.0,0.2023,Positive
210504796,-0.12333333333333334,0.35333333333333333,0.0518,Positive
210503139,0.5,0.5,0.5927,Positive
212587926,-0.3333333333333333,0.26666666666666666,0.739,Positive
212587797,0.13905555555555557,0.648888888888889,0.9259,Positive
212577701,0.2329292929292929,0.5993939393939394,0.8885,Positive
212577586,0.20362318840579705,0.503623188405797,0.9937,Positive
212577036,-0.1403932178932179,0.49348845598845603,0.9752,Positive
212575703,0.18903061224489798,0.5733843537414967,0.97,Positive
212567354,0.5,0.75,0.9571,Positive
212561691,-0.18307291666666667,0.6276041666666667,-0.9018,Negative
212561238,0.35,0.4875,0.9246,Positive
212558488,0.16901656314699795,0.521407867494824,0.9899,Positive
212551708,0.1707647907647908,0.5295772349343777,0.9978,Positive
212551439,-0.6666666666666666,1.0,0.4215,Positive
212550273,0.24444444444444444,0.6111111111111112,0.7848,Positive
212536008,-0.08273809523809524,0.4148809523809524,0.7296,Positive
212532996,0.14913793103448272,0.5251915708812261,-0.8744,Negative
212517070,0.31500000000000006,0.52,0.936,Positive
212515660,1.0,1.0,0.5719,Positive
212504467,0.5,0.5,0.0,Neutral
212500620,0.29642857142857143,0.794047619047619,0.9588,Positive
212496337,0.042807949626131436,0.5328807556080283,-0.5904,Negative
212463036,-0.13333333333333333,0.4666666666666666,-0.3976,Negative
212434528,0.0,0.0,-0.4389,Negative
212432766,0.09166666666666666,0.48333333333333334,0.7606,Positive
212429107,-0.08807692307692308,0.4478846153846153,-0.9303,Negative
212406473,-0.4,0.7,-0.2824,Negative
212404289,-0.12642857142857142,0.556904761904762,-0.9493,Negative
212395437,0.13199999999999998,0.368,0.7264,Positive
212393915,0.37878787878787873,0.5265151515151515,0.9492,Positive
212391905,0.21374999999999997,0.48625000000000007,0.7264,Positive
212391656,0.35000000000000003,0.7333333333333334,0.8979,Positive
212390312,0.06928571428571428,0.5969841269841271,0.7686,Positive
212387134,0.17222222222222222,0.3944444444444445,0.1027,Positive
212382358,0.10785714285714286,0.5814285714285715,0.9719,Positive
212378224,0.075,0.5535714285714286,-0.1504,Negative
212377579,0.016666666666666677,0.340625,-0.9498,Negative
212376043,0.2888888888888889,0.35555555555555557,0.4259,Positive
212375632,0.30539215686274507,0.48431372549019613,0.9951,Positive
212372217,0.19318181818181818,0.5522727272727272,0.4877,Positive
212365207,0.25937499999999997,0.48125,0.9627,Positive
212361165,0.3333333333333333,0.6,0.4404,Positive
212345982,0.22999999999999998,0.3866666666666666,0.1001,Positive
212271549,0.1,0.30625,0.8271,Positive
212244995,0.20509259259259263,0.564351851851852,0.9908,Positive
212224133,0.35,0.35,0.7783,Positive
212207653,0.09318181818181817,0.3704545454545455,0.9455,Positive
212203623,0.011387163561076583,0.4919254658385093,0.9132,Positive
212203447,0.17089646464646466,0.5303030303030303,0.9808,Positive
212195502,0.5333333333333333,0.6,0.8442,Positive
212173725,0.026504216269841258,0.4032936507936507,0.9669,Positive
212117495,0.21428571428571427,0.6142857142857142,0.9808,Positive
212114296,0.04007936507936508,0.4422146636432351,0.7512,Positive
211948451,0.36944444444444446,0.6666666666666666,0.9415,Positive
211856314,-0.10384615384615385,0.5378205128205129,0.705,Positive
211851960,0.05875598086124403,0.41929938482570056,0.981,Positive
211847702,0.014478114478114475,0.4225589225589226,0.3175,Positive
211822186,0.4895833333333333,0.5416666666666666,0.8356,Positive
211773972,0.13333333333333333,0.4322916666666667,0.9151,Positive
211749196,0.14861111111111114,0.6533730158730159,0.9719,Positive
211733587,-0.03571428571428571,0.16964285714285715,0.836,Positive
211716034,0.07270833333333332,0.45249999999999996,0.8671,Positive
211679488,0.05880952380952381,0.48515873015873023,0.8165,Positive
211676779,0.03749999999999999,0.6499999999999999,0.836,Positive
211671272,0.09191176470588236,0.5062091503267974,0.9802,Positive
211669161,0.15,0.496875,0.8976,Positive
211663184,0.3,0.5875,0.8074,Positive
211659630,0.09897787397787397,0.36837421837421835,0.3471,Positive
211653367,0.008571428571428567,0.5235714285714286,0.8653,Positive
211645465,-0.05000000000000002,0.30000000000000004,0.8316,Positive
211597365,0.24233333333333332,0.5123333333333333,0.9701,Positive
211557172,0.11059970238095237,0.5818258928571429,0.9546,Positive
211532056,0.1125,0.49722222222222223,-0.2815,Negative
211528261,0.5,0.5,0.6808,Positive
211527019,0.5,1.0,0.6705,Positive
211525686,0.3333333333333333,0.4000000000000001,0.8805,Positive
211523848,-0.43333333333333335,0.7666666666666666,-0.5849,Negative
211521869,0.26875000000000004,0.5197916666666667,0.8778,Positive
211519974,0.20416666666666664,0.6666666666666666,0.75,Positive
211506979,0.16428571428571426,0.3333333333333333,0.8779,Positive
211494251,0.35833333333333334,0.6202380952380954,0.8479,Positive
211488551,0.3571428571428572,0.5392857142857143,0.9274,Positive
211482511,0.4116666666666667,0.6024489795918367,0.8593,Positive
211462019,0.03942307692307692,0.39855769230769234,-0.8336,Negative
211429415,-0.375,0.5,-0.4614,Negative
211422170,0.10909090909090911,0.45909090909090916,0.902,Positive
211420024,0.19375,0.4435185185185185,-0.3299,Negative
211314443,0.30000000000000004,0.4625,0.8481,Positive
211290980,0.2833333333333334,0.3294871794871795,0.9118,Positive
211280476,0.3354166666666667,0.6749999999999999,0.9401,Positive
211263923,0.12734375,0.443125,0.9557,Positive
211243943,0.05699404761904762,0.5976190476190476,0.8816,Positive
211242510,0.027777777777777773,0.3263888888888889,0.7935,Positive
211198297,0.06969696969696969,0.4078282828282828,0.9558,Positive
211169292,0.26467078189300414,0.46867204811649255,0.9897,Positive
211146829,0.1952380952380952,0.480952380952381,0.9674,Positive
211130629,0.25,0.6,0.7845,Positive
211080713,0.15,0.6499999999999999,-0.5423,Negative
211064376,0.3176470588235294,0.5205882352941177,0.937,Positive
211043457,0.425,0.525,0.0,Neutral
211036158,0.09375,0.3875,0.4215,Positive
211019242,0.125,0.49007936507936506,-0.9588,Negative
210984484,0.3687500000000001,0.6749999999999999,0.9578,Positive
210956050,-0.05000000000000002,0.25,0.7003,Positive
210927730,0.15013227513227512,0.4542328042328042,0.9798,Positive
210925289,0.525,0.6833333333333332,0.8442,Positive
210925114,-0.18140767278698308,0.5327250335871025,-0.9565,Negative
210920671,0.0,0.0,0.0,Neutral
210912510,0.16249999999999998,0.525,0.8777,Positive
210912435,-0.013775510204081633,0.47731554160125594,0.709,Positive
210900573,0.17334656084656086,0.5444444444444445,0.9647,Positive
210861441,0.08363636363636363,0.45212121212121215,0.9705,Positive
210847714,0.23750000000000004,0.5696428571428571,0.8588,Positive
210838913,-0.10500000000000002,0.4625,0.9325,Positive
210836991,0.11275362318840579,0.5114492753623189,0.9408,Positive
210763576,0.40277777777777773,0.4555555555555555,0.9286,Positive
210763127,0.0887079831932773,0.5101890756302522,0.9675,Positive
210760311,0.13749999999999998,0.4444444444444444,0.6696,Positive
210742218,-0.3625,0.6875,-0.7506,Negative
210732941,0.07887970615243341,0.4137741046831956,0.9411,Positive
210725132,0.43333333333333335,0.5333333333333333,0.9436,Positive
210724354,0.9375,1.0,0.7081,Positive
210723837,0.3333333333333333,0.7166666666666667,0.8519,Positive
210711847,0.11694444444444442,0.5031746031746032,0.9604,Positive
210710792,0.04901515151515152,0.4712878787878788,0.5704,Positive
210688653,-0.04999999999999999,0.42500000000000004,0.7096,Positive
210667151,0.028298784548784546,0.5359348984348985,0.9169,Positive
210667076,1.0,0.75,0.8507,Positive
210650600,0.27499999999999997,0.6333333333333333,0.6879,Positive
210643482,0.0934656252838071,0.43777586050313333,0.3048,Positive
210628849,0.0375,0.6291666666666667,0.7124,Positive
210605570,0.25,0.4666666666666667,0.7178,Positive
210594121,-0.0037878787878787845,0.38712121212121214,0.7752,Positive
210540064,0.2,0.656,0.8951,Positive
210539575,0.13906250000000003,0.51875,0.9231,Positive
210514313,0.0019175355894106006,0.46196021860084335,0.9157,Positive
210486294,0.08080808080808081,0.4670454545454546,-0.7646,Negative
210409082,-0.028571428571428574,0.6142857142857142,0.0,Neutral
210402801,0.44000000000000006,0.6000000000000001,0.8991,Positive
210379688,0.19062500000000002,0.49523809523809526,0.9887,Positive
210370065,-0.25081828133552275,0.5035686918445538,-0.9899,Negative
210330842,-0.09375,0.375,0.0,Neutral
210297334,0.08333333333333334,0.5142156862745098,0.9593,Positive
210289600,0.0,0.0,0.4329,Positive
210287552,0.13110795454545454,0.5880681818181819,0.9361,Positive
210273820,0.14999999999999997,0.5,0.5927,Positive
210267792,0.2392676767676768,0.4498989898989899,0.8079,Positive
210266215,0.39,0.26,0.5563,Positive
210261016,0.5,0.7214285714285715,0.9681,Positive
210224374,0.018749999999999996,0.6322916666666667,0.8604,Positive
210211920,0.5277777777777778,0.7166666666666667,0.984,Positive
210206027,0.20567460317460318,0.5340476190476191,0.9971,Positive
210204361,-0.1388888888888889,0.6388888888888888,0.4939,Positive
210201494,0.085,0.4750000000000001,0.9345,Positive
210176313,-0.06666666666666668,0.3916666666666667,0.6908,Positive
210069039,0.3111111111111111,0.6666666666666666,0.9899,Positive
210054447,0.1527777777777778,0.5110119047619047,0.9915,Positive
210023789,0.3011904761904762,0.47142857142857136,0.8896,Positive
210016476,0.09285714285714285,0.5214285714285715,0.9062,Positive
210015164,0.10555555555555557,0.5270833333333333,0.8507,Positive
210013423,0.65,0.725,0.8126,Positive
210008382,0.4625,0.725,0.9128,Positive
210002886,0.11509070294784579,0.46853741496598644,0.6984,Positive
209999013,1.0,1.0,0.6249,Positive
209995936,0.12083333333333335,0.5625,0.8622,Positive
209993827,0.2166666666666667,0.5916666666666667,0.9287,Positive
209989988,-0.13333333333333333,0.4000000000000001,0.0772,Positive
209989355,0.20934502164502164,0.5724246753246751,0.9968,Positive
209986275,0.09213352007469652,0.5430115635997989,0.9956,Positive
209985027,0.17283549783549784,0.4502396413110699,0.9049,Positive
209984814,0.12983193277310925,0.43466386554621844,0.9685,Positive
209983087,0.13437499999999997,0.4541666666666667,0.9939,Positive
209982919,-0.13680555555555554,0.5361111111111111,0.2878,Positive
209974425,0.18125000000000002,0.4239583333333333,0.9499,Positive
209973089,0.2991666666666667,0.5333333333333334,0.9473,Positive
209972924,0.14999999999999997,0.5,0.4927,Positive
209972855,0.2387878787878788,0.6006060606060607,0.9868,Positive
209970077,-0.06562499999999999,0.4270833333333333,0.5106,Positive
209969986,0.00763888888888888,0.4993055555555556,0.9922,Positive
209968059,0.0031746031746031694,0.5460317460317461,0.9577,Positive
209963986,0.301875,0.6147916666666666,0.9665,Positive
209962643,0.33999999999999997,0.54,0.626,Positive
209954615,-0.13999999999999999,0.32,-0.041,Neutral
209954579,-0.0748357963875205,0.3888752052545157,0.838,Positive
209954046,0.375,0.625,0.8442,Positive
209953078,0.26106926406926406,0.536961038961039,0.9969,Positive
209952164,0.38142857142857145,0.47935064935064947,0.9695,Positive
209950568,0.10666666666666667,0.44000000000000006,0.971,Positive
209944289,0.4633333333333334,0.48666666666666664,0.9488,Positive
209942959,0.32,0.5599999999999999,0.9081,Positive
209930375,0.38,0.36,0.9348,Positive
209922769,-0.06643356643356643,0.5676573426573428,-0.5003,Negative
209919998,0.1795454545454546,0.5607655502392345,0.9348,Positive
209914570,0.14285714285714285,0.46530612244897956,0.8847,Positive
209906917,0.019999999999999997,0.7,-0.8321,Negative
209900520,0.12925084175084176,0.4822390572390572,0.9766,Positive
209896996,0.036111111111111094,0.40555555555555556,0.4404,Positive
209895271,0.0,0.51,0.8126,Positive
209894921,-0.09134615384615384,0.3643772893772894,-0.9565,Negative
209894799,-0.375,0.6875,-0.3943,Negative
209891518,-0.019444444444444448,0.6583333333333333,0.2247,Positive
209890990,0.032697044334975355,0.5833743842364533,0.9568,Positive
209890872,-0.02105263157894737,0.5013157894736842,0.8906,Positive
209889208,0.3872727272727273,0.4909090909090909,0.9072,Positive
209889111,0.332,0.638,0.8712,Positive
209883520,0.2875,0.65,0.9661,Positive
209880157,-0.01573593073593074,0.44341991341991344,-0.9184,Negative
209878976,0.013888888888888876,0.4083333333333334,0.5707,Positive
209877486,0.078,0.41200000000000003,0.948,Positive
209867686,0.22394380311046974,0.4645716423494202,0.9828,Positive
209854111,0.275,0.4166666666666667,0.4215,Positive
209853281,0.08095238095238098,0.6690476190476191,0.8316,Positive
209852105,0.16875,0.5125,0.9096,Positive
209846251,0.3245179063360881,0.5284435261707988,0.9623,Positive
209841817,0.22777777777777777,0.5275462962962963,0.9184,Positive
209840446,-0.030000000000000006,0.395,-0.8229,Negative
209836120,0.25396825396825395,0.4464285714285714,0.0,Neutral
209836010,0.4000000000000001,0.6333333333333333,0.7783,Positive
209833635,-0.0050000000000000044,0.5133333333333333,0.9592,Positive
209832230,0.13083333333333333,0.6430555555555555,0.9811,Positive
209830996,0.024999999999999994,0.575,0.7901,Positive
209828118,0.0642857142857143,0.3761904761904762,0.9116,Positive
209825847,0.5,0.5625,0.4019,Positive
209824640,0.05549999999999998,0.4835555555555555,0.9476,Positive
209821857,0.052557319223985884,0.5395502645502647,0.9537,Positive
209821124,-0.09285714285714286,0.45357142857142857,0.0,Neutral
209820300,0.43333333333333335,0.3833333333333333,0.8126,Positive
209817647,-0.016539115646258516,0.4942176870748301,0.8464,Positive
209815853,-0.08988095238095238,0.3630952380952381,0.1406,Positive
209815587,0.19999999999999998,0.5,0.8481,Positive
209814133,0.0107142857142857,0.639795918367347,0.9721,Positive
209813540,-0.2,0.0,0.3252,Positive
209808571,0.13148148148148148,0.5596560846560847,0.987,Positive
209807228,-0.0285714285714286,0.5395604395604396,0.6326,Positive
209806752,0.0,0.0,0.3612,Positive
209806129,0.5,0.5666666666666668,0.8555,Positive
209803173,0.3125,0.5722222222222223,0.9516,Positive
209802891,0.071,0.629,0.8464,Positive
209801766,0.4916666666666667,0.7916666666666666,0.8941,Positive
209800329,0.25,0.7,0.855,Positive
209799794,0.0,0.0,0.2477,Positive
209795985,0.0,0.0,0.0,Neutral
209794289,0.9,0.875,0.8455,Positive
209794123,0.10965000000000001,0.5278,0.9058,Positive
209793829,0.09999999999999998,0.7,0.4754,Positive
209793707,1.0,1.0,0.7906,Positive
209790474,0.02166666666666665,0.4188888888888888,-0.9392,Negative
209789878,0.08071428571428571,0.39285714285714285,0.9445,Positive
209788116,0.05,1.0,0.7506,Positive
209787393,-0.02207556935817807,0.4078761214630781,0.9718,Positive
209787147,0.21785714285714292,0.5365646258503401,0.9694,Positive
209785439,0.04999999999999999,0.5,-0.2023,Negative
209785048,0.03928571428571429,0.44642857142857145,0.8422,Positive
209783483,-0.06609977324263039,0.5526077097505668,-0.7966,Negative
209782272,0.5,0.5,0.0,Neutral
209781684,0.09951298701298703,0.587215909090909,0.9822,Positive
209779404,0.09999999999999998,0.6666666666666666,0.5789,Positive
209779074,-0.08583333333333334,0.5108333333333334,0.8217,Positive
209773477,0.13497549019607846,0.44183760683760687,0.9958,Positive
209771574,0.2569444444444444,0.473015873015873,0.9452,Positive
209766111,0.455,0.585,0.9384,Positive
209765686,0.3181818181818182,0.5431818181818181,0.9824,Positive
209763830,0.004166666666666652,0.6166666666666667,0.5994,Positive
209763016,0.1363839285714286,0.6142857142857142,0.9712,Positive
209760376,-0.03730158730158731,0.3960317460317461,0.7801,Positive
209760287,0.2675,0.5154545454545455,0.988,Positive
209760089,0.3,0.3,0.872,Positive
209759154,-0.16666666666666666,0.8333333333333333,0.3695,Positive
209756447,0.2138888888888889,0.4527777777777778,0.9286,Positive
209756204,0.03333333333333334,0.6533333333333332,-0.1779,Negative
209750564,0.33095238095238094,0.5671768707482993,0.9716,Positive
209745315,0.0630952380952381,0.5880952380952382,0.92,Positive
209744115,0.16041666666666665,0.5020833333333333,0.5057,Positive
209741900,-0.08898809523809523,0.3940476190476191,0.765,Positive
209738251,-0.024603174603174616,0.49206349206349204,-0.1541,Negative
209737079,0.23063492063492066,0.6739909297052153,0.9973,Positive
209736696,0.3777777777777777,0.5176190476190476,0.9674,Positive
212525318,-0.05000000000000002,0.30000000000000004,0.7506,Positive
212524099,-0.16388888888888886,0.5972222222222222,-0.34,Negative
212522463,0.3,0.5,0.763,Positive
212521105,0.337037037037037,0.5370370370370371,0.8979,Positive
212519360,0.0,1.0,0.0772,Positive
212519248,0.24444444444444444,0.6777777777777777,0.6705,Positive
212516749,0.0,0.0,0.4404,Positive
212515065,0.48333333333333334,0.6444444444444445,0.8481,Positive
212514588,0.21607142857142858,0.6803571428571429,0.6369,Positive
212512989,0.181,0.5430000000000001,0.8268,Positive
212511936,0.19999999999999998,0.4666666666666666,0.5267,Positive
212511063,0.05,0.2785714285714286,0.0,Neutral
212506407,0.01171875,0.35,0.7482,Positive
212505250,-0.06666666666666667,0.3,-0.7458,Negative
212504945,0.12708333333333333,0.47500000000000003,0.9,Positive
212501586,0.5,0.6,0.6369,Positive
212499794,0.25,0.8500000000000001,0.0,Neutral
212499186,0.0,0.0,0.0,Neutral
212496554,0.5541666666666667,0.75,0.9477,Positive
212496143,0.10000000000000003,0.65,-0.296,Negative
212495943,0.16666666666666666,0.16666666666666666,0.4215,Positive
212493589,0.0,0.0,-0.1779,Negative
212479654,0.3055555555555556,0.4592592592592592,0.966,Positive
212478928,0.21666666666666667,0.32499999999999996,0.802,Positive
212472672,0.0,0.0,0.0,Neutral
212471955,0.0,0.0,-0.296,Negative
212468875,-0.4,0.4,0.4404,Positive
212467821,0.0,0.0,-0.0258,Neutral
212463002,0.033333333333333326,0.6333333333333333,0.4939,Positive
212460270,-1.1102230246251566e-17,0.32,0.6962,Positive
212460128,0.0,0.0,0.0,Neutral
212459006,-0.13333333333333333,0.5916666666666667,0.3724,Positive
212456935,0.3,0.7,0.6369,Positive
212454511,0.0,0.0,-0.886,Negative
212450523,0.14814814814814814,0.32962962962962966,0.6369,Positive
212441746,0.04999999999999999,0.5,0.6369,Positive
212441474,0.0,0.0,0.0,Neutral
212440750,0.2333333333333333,0.44999999999999996,0.8126,Positive
212439780,0.0,0.0,0.0,Neutral
212438584,1.0,0.3,0.765,Positive
212435875,0.0,0.1,0.0,Neutral
212433782,0.4,0.65,0.8402,Positive
212426294,0.3333333333333333,0.38888888888888884,0.4404,Positive
212424548,0.09999999999999998,0.5,0.6808,Positive
212422659,0.16584821428571425,0.3119047619047619,-0.5673,Negative
212421894,0.0,0.0,0.0,Neutral
212416964,0.1875,0.35,0.6988,Positive
212407288,0.3,0.35,0.6369,Positive
212395947,-0.4,0.4,0.6705,Positive
212395454,0.3,0.2,0.6705,Positive
212394509,0.28098958333333335,0.46666666666666673,0.9536,Positive
212393001,0.1320728291316527,0.3525210084033613,0.9547,Positive
212391376,0.22499999999999998,0.3142857142857143,0.9042,Positive
212390478,0.12749999999999997,0.42250000000000004,-0.4417,Negative
212390272,0.0,0.0,0.34,Positive
212388729,0.3,0.2,0.6908,Positive
212387918,0.7500000000000001,0.9,0.4003,Positive
212387784,-0.4,0.4,-0.296,Negative
212387232,0.39,0.26,0.5563,Positive
212387092,0.04999999999999999,0.45,0.2023,Positive
212386380,-0.4,0.4,0.0,Neutral
212383636,0.0,0.0,0.4019,Positive
212383463,0.3,0.35,0.6369,Positive
212381540,0.5,0.5,0.2023,Positive
212380652,0.33636363636363636,0.325,0.7484,Positive
212378769,0.0,0.0,0.0,Neutral
212378473,0.0,0.0,-0.34,Negative
212377798,-0.11666666666666668,0.2833333333333333,0.0,Neutral
212376714,0.1663690476190476,0.7595238095238095,0.8806,Positive
212376177,0.121875,0.515625,0.9477,Positive
212375233,-0.00714285714285715,0.425,0.9313,Positive
212374794,-0.16666666666666669,0.2833333333333333,0.4199,Positive
212369009,-0.4,0.4,0.0,Neutral
212357378,0.09999999999999998,0.8,-0.5106,Negative
212354553,0.5275,0.795,0.7028,Positive
212353912,0.29593406593406596,0.5101098901098902,0.9748,Positive
212335701,0.33571428571428574,0.6214285714285713,0.967,Positive
212332013,-0.8,0.9,-0.5719,Negative
212318926,-0.4,0.4,0.0,Neutral
212317982,0.035416666666666666,0.43333333333333335,0.9055,Positive
212313725,-0.4,0.4,0.5859,Positive
212279739,0.16856060606060605,0.6202020202020202,-0.3122,Negative
212269525,0.25,0.7,0.624,Positive
212263550,0.0,0.0,0.0,Neutral
212251590,0.31111111111111106,0.5111111111111111,0.7906,Positive
212228007,0.07500000000000001,0.6749999999999999,0.8885,Positive
212223418,0.08,0.54,0.8294,Positive
212221925,0.2875,0.48750000000000004,0.5927,Positive
212219623,0.11594516594516595,0.4723304473304473,0.8619,Positive
212217070,0.1375,0.5333333333333333,0.91,Positive
212212765,0.0,0.0,0.0,Neutral
212209121,0.0,0.0,0.0,Neutral
212208821,-0.08333333333333333,0.7166666666666667,0.0,Neutral
212206168,0.04999999999999999,0.5,0.9666,Positive
212205154,-0.13333333333333333,0.3125,-0.0883,Negative
212202223,0.25,1.0,0.7184,Positive
212200884,-1.0,0.4,0.0,Neutral
212194850,-0.05000000000000002,0.30000000000000004,0.7506,Positive
212193747,0.0,0.0,0.0,Neutral
212182989,-0.1,0.2,-0.6486,Negative
212168958,0.55,0.35,-0.1779,Negative
212164435,0.0,0.35,0.7482,Positive
212152926,0.04999999999999999,0.5,0.6369,Positive
212128326,0.0,0.0,0.0,Neutral
212117709,-0.4,0.4,0.0,Neutral
212101038,0.14999999999999997,0.5,0.7184,Positive
212100499,0.3,0.2,0.6652,Positive
212081929,0.3666666666666667,0.6666666666666666,0.7964,Positive
212076356,0.07777777777777777,0.4777777777777778,0.7717,Positive
212058554,-0.1875,0.35,0.6157,Positive
212040881,0.04999999999999999,0.5,0.6369,Positive
212029234,-0.2,0.25,0.4019,Positive
211984509,0.25,0.3333333333333333,0.0,Neutral
211958795,-0.2892857142857143,0.34285714285714286,0.0,Neutral
211953938,0.0,0.0,0.5719,Positive
211866667,0.6,0.75,0.7906,Positive
211859816,0.18166666666666662,0.5365384615384616,0.952,Positive
211859133,-0.4,0.4,-0.5423,Negative
211854086,0.0,0.0,0.0,Neutral
211834285,0.0,0.3,0.0,Neutral
211833953,-0.4,0.4,0.0,Neutral
211830942,0.17500000000000002,0.7,0.8847,Positive
211827676,-0.1,0.30000000000000004,0.0,Neutral
211818329,0.225,0.37222222222222223,0.7096,Positive
211809365,-0.1,0.2,-0.6486,Negative
211807255,0.25,1.0,-0.6249,Negative
211804654,0.2,0.3,0.4588,Positive
211804189,0.13333333333333333,0.5333333333333333,0.5563,Positive
211802883,0.0,0.0,0.3612,Positive
211802692,-0.1,0.2,-0.6486,Negative
211796563,-0.03333333333333333,0.0,0.0,Neutral
211785107,0.033333333333333326,0.3,0.7096,Positive
211785043,0.35,0.65,0.3182,Positive
211780622,0.26685185185185184,0.6272222222222222,0.7131,Positive
211779640,0.17908163265306123,0.28775510204081634,0.9223,Positive
211777817,0.13333333333333333,0.7333333333333334,0.7512,Positive
211773059,-0.4,0.4,0.0,Neutral
211772614,0.04999999999999999,0.5,0.6369,Positive
211725373,0.1,0.42500000000000004,0.8176,Positive
211724238,0.2,0.9,0.4404,Positive
211702631,0.2,0.575,0.8625,Positive
211700816,1.0,0.3,0.6369,Positive
211695678,0.3,0.7,0.6369,Positive
211692371,0.0,0.0,0.0,Neutral
211682654,0.2,0.575,0.6249,Positive
211675460,0.03749999999999999,0.425,0.6757,Positive
211669775,1.0,0.3,0.6369,Positive
211652428,-0.025,0.23750000000000002,0.2263,Positive
211634769,0.05333333333333332,0.31333333333333335,-0.34,Negative
211634423,-0.25,1.0,0.6344,Positive
211604501,1.0,1.0,0.6369,Positive
211602144,-0.1622222222222222,0.6344444444444445,0.65,Positive
211600060,0.3,0.7,0.3291,Positive
211593341,0.08811904761904758,0.43416666666666665,0.7681,Positive
211592970,0.2,0.575,0.6249,Positive
211590516,0.13499999999999998,0.47250000000000003,0.7178,Positive
211572701,0.5833333333333334,0.7666666666666666,0.936,Positive
211569945,-0.16666666666666666,0.16666666666666666,-0.34,Negative
211563111,0.6875,0.55,0.6582,Positive
211560619,-0.4,0.4,0.4019,Positive
211559894,1.0,0.6000000000000001,0.4153,Positive
211553558,0.17960317460317463,0.43702380952380954,0.9159,Positive
211549840,0.13333333333333333,0.3833333333333333,0.6249,Positive
211548912,0.11428571428571428,0.5380952380952381,0.9644,Positive
211545670,0.3,0.2,-0.6486,Negative
211540820,0.9099999999999999,0.7800000000000001,0.8104,Positive
211538871,0.0,0.0,0.0258,Neutral
211538843,0.3833333333333333,0.6166666666666667,0.8744,Positive
211537099,0.3,0.1,0.4019,Positive
211536828,0.5,0.6,0.6369,Positive
211523664,-0.4,0.4,0.0,Neutral
211519986,-0.09791666666666668,0.24166666666666664,-0.3567,Negative
211517315,0.04999999999999999,0.5,0.6369,Positive
211513967,1.0,0.65,0.8715,Positive
211513201,0.5449999999999999,0.43000000000000005,0.7574,Positive
211506975,0.0,0.0,0.0,Neutral
211505322,0.0,0.0,0.0,Neutral
211495217,0.22000000000000003,0.5114285714285715,0.9032,Positive
212615619,-0.07500000000000001,0.3666666666666667,0.0,Neutral
212607861,0.12812500000000002,0.55,0.8553,Positive
212599756,0.06206267217630855,0.49525941230486686,0.9934,Positive
212587005,-0.045000000000000005,0.5700000000000001,0.9434,Positive
212560658,0.04999999999999999,0.45,0.0,Neutral
212559843,0.0,0.0,0.0,Neutral
212545504,1.0,1.0,0.7003,Positive
212539240,0.20312500000000003,0.5187499999999999,0.9325,Positive
212524140,0.07999999999999999,0.47777777777777775,-0.5483,Negative
212520560,0.04999999999999999,0.5,0.6696,Positive
212516288,0.13333333333333333,0.4166666666666667,0.8313,Positive
212504438,1.0,1.0,0.765,Positive
212490563,0.25758928571428574,0.4388392857142857,0.7269,Positive
212472190,0.08275720164609057,0.49987066431510885,0.9788,Positive
212469292,0.6000000000000001,0.4125,0.2023,Positive
212433970,0.35,0.4,0.6697,Positive
212418265,0.7,0.6000000000000001,0.6124,Positive
212396454,0.05,0.46875000000000006,-0.9287,Negative
212396336,-0.4,0.4,0.3182,Positive
212389875,-0.17447916666666666,0.49739583333333337,-0.9268,Negative
212379363,0.19151785714285713,0.4721726190476191,0.9595,Positive
212377520,0.19999999999999998,0.45,0.6369,Positive
212374154,0.1727272727272727,0.5909090909090909,0.9563,Positive
212366910,0.3227272727272727,0.4636363636363636,0.9582,Positive
212363163,0.0,0.0,0.0,Neutral
212361069,0.12811224489795917,0.5828358843537415,0.8937,Positive
212345743,-0.2327272727272728,0.4709090909090909,0.4588,Positive
212334922,0.0,0.0,0.4588,Positive
212315845,0.26666666666666666,0.5,0.9223,Positive
212304919,0.01999999999999999,0.38000000000000006,0.7496,Positive
212297813,0.5178571428571429,0.4857142857142857,0.9078,Positive
212291905,0.0,0.0,0.0,Neutral
